เสาร์	s aw ˩˩˦
เสาวนีย์	s aw ˩˩˦ . w a ˦˥ . n iː ˧
เสาวรส	s aw ˩˩˦ . w a ˦˥ . r o t̚ ˦˥
เสาอากาศ	s aw ˩˩˦ . ʔ aː ˧ . k aː t̚ ˨˩
เสาะ	s ɔʔ ˨˩
เสิก	s ɤ k̚ ˨˩
เสิร์ฟ	s ɤː p̚ ˨˩
เสีย	s ia̯ ˩˩˦
เสียง	s ia̯ ŋ ˩˩˦
เสียงนกเสียงกา	s ia̯ ŋ ˩˩˦ . n o k̚ ˦˥ . s ia̯ ŋ ˩˩˦ . k aː ˧
เสียงร้องเอะอะ	s ia̯ ŋ ˩˩˦ . r ɔː ŋ ˦˥ . ʔ eʔ ˨˩ . ʔ aʔ ˨˩
เสียงลือเสียงเล่าอ้าง	s ia̯ ŋ ˩˩˦ . lɯː ˧ . s ia̯ ŋ ˩˩˦ . l aw ˥˩ . ʔ aː ŋ ˥˩
เสียงอ่าน	s ia̯ ŋ ˩˩˦ . ʔ aː n ˨˩
เสียงเรียกเข้า	s ia̯ ŋ ˩˩˦ . r ia̯ k̚ ˥˩ . kʰ aw ˥˩
เสียชีวิต	s ia̯ ˩˩˦ . t͡ɕʰ iː ˧ . w i t̚ ˦˥
เสียด	s ia̯ t̚ ˨˩
เสียดสี	s ia̯ t̚ ˨˩ . s iː ˩˩˦
เสียดาย	s ia̯ ˩˩˦ . d aːj ˧
เสียตัว	s ia̯ ˩˩˦ . t ua̯ ˧
เสียน้ำใจ	s ia̯ ˩˩˦ . n aː m ˦˥ . t͡ɕ aj ˧
เสียน้ำใจ	s ia̯ ˩˩˦ . n a m ˦˥ . t͡ɕ aj ˧
เสียบ	s ia̯ p̚ ˨˩
เสียผี	s ia̯ ˩˩˦ . pʰ iː ˩˩˦
เสียม	s ia̯ m ˩˩˦
เสียว	s ia̯w ˩˩˦
เสียสละ	s ia̯ ˩˩˦ . s a ˨˩ . l aʔ ˨˩
เสียหน้า	s ia̯ ˩˩˦ . n aː ˥˩
เสียหาย	s ia̯ ˩˩˦ . h aːj ˩˩˦
เสียอาการ	s ia̯ ˩˩˦ . ʔ aː ˧ . k aː n ˧
เสียเปรียบ	s ia̯ ˩˩˦ . p r ia̯ p̚ ˨˩
เสียเวลา	s ia̯ ˩˩˦ . w eː ˧ . l aː ˧
เสียโฉม	s ia̯ ˩˩˦ . t͡ɕʰ oː m ˩˩˦
เสียใจ	s ia̯ ˩˩˦ . t͡ɕ aj ˧
เสี่ย	s ia̯ ˨˩
เสี่ยง	s ia̯ ŋ ˨˩
เสี่ยงทาย	s ia̯ ŋ ˨˩ . tʰ aːj ˧
เสี่ยว	s ia̯w ˨˩
เสี้ยน	s ia̯ n ˥˩
เสี้ยนหนาม	s ia̯ n ˥˩ . n aː m ˩˩˦
เสี้ยม	s ia̯ m ˥˩
เสี้ยว	s ia̯w ˥˩
เสือ	s ɯa̯ ˩˩˦
เสือก	s ɯa̯ k̚ ˨˩
เสือกไส	s ɯa̯ k̚ ˨˩ . s aj ˩˩˦
เสือดาว	s ɯa̯ ˩˩˦ . d aːw ˧
เสือดาวหิมะ	s ɯa̯ ˩˩˦ . d aːw ˧ . h i ˨˩ . m aʔ ˦˥
เสือดำ	s ɯa̯ ˩˩˦ . d a m ˧
เสือปลา	s ɯa̯ ˩˩˦ . p l aː ˧
เสือผู้หญิง	s ɯa̯ ˩˩˦ . pʰ uː ˥˩ . j i ŋ ˩˩˦
เสือร้องไห้	s ɯa̯ ˩˩˦ . r ɔː ŋ ˦˥ . h aːj ˥˩
เสือลายเมฆ	s ɯa̯ ˩˩˦ . l aːj ˧ . m eː k̚ ˥˩
เสือสองตัวอยู่ถ้ำเดียวกันไม่ได้	s ɯa̯ ˩˩˦ . s ɔː ŋ ˩˩˦ . t ua̯ ˧ . j uː ˨˩ . tʰ a m ˥˩ . d ia̯w ˧ . k a n ˧ . m aj ˥˩ . d aj ˥˩
เสือสิงห์กระทิงแรด	s ɯa̯ ˩˩˦ . s i ŋ ˩˩˦ . k r a ˨˩ . tʰ i ŋ ˧ . r ɛ t̚ ˥˩
เสือหมอบแมวเซา	s ɯa̯ ˩˩˦ . m ɔː p̚ ˨˩ . m ɛːw ˧ . s aw ˧
เสื่อ	s ɯa̯ ˨˩
เสื่อม	s ɯa̯ m ˨˩
เสื้อ	s ɯa̯ ˥˩
เสื้อกล้าม	s ɯa̯ ˥˩ . k l aː m ˥˩
เสื้อกันฝน	s ɯa̯ ˥˩ . k a n ˧ . f o n ˩˩˦
เสื้อกันหนาว	s ɯa̯ ˥˩ . k a n ˧ . n aːw ˩˩˦
เสื้อขนสัตว์	s ɯa̯ ˥˩ . kʰ o n ˩˩˦ . s a t̚ ˨˩
เสื้อคลุม	s ɯa̯ ˥˩ . kʰ l u m ˧
เสื้อชุด	s ɯa̯ ˥˩ . t͡ɕʰ u t̚ ˦˥
เสื้อนอก	s ɯa̯ ˥˩ . n ɔː k̚ ˥˩
เสื้อผ้า	s ɯa̯ ˥˩ . pʰ aː ˥˩
เสื้อยืด	s ɯa̯ ˥˩ . j ɯː t̚ ˥˩
เสื้อเกราะกันกระสุน	s ɯa̯ ˥˩ . k r ɔʔ ˨˩ . k a n ˧ . k r a ˨˩ . s u n ˩˩˦
เสื้อเชิ้ต	s ɯa̯ ˥˩ . t͡ɕʰ ɤː t̚ ˦˥
เสื้อแจ็กเก็ต	s ɯa̯ ˥˩ . t͡ɕ ɛ k̚ ˨˩ . k e t̚ ˨˩
เสื้อแดง	s ɯa̯ ˥˩ . d ɛː ŋ ˧
เสื้อแสง	s ɯa̯ ˥˩ . s ɛː ŋ ˩˩˦
เสแสร้ง	s eː ˩˩˦ . s ɛː ŋ ˥˩
เส็งเคร็ง	s e ŋ ˩˩˦ . kʰ r e ŋ ˧
เส้น	s e n ˥˩
เส้นจำนวน	s e n ˥˩ . t͡ɕ a m ˧ . n ua̯ n ˧
เส้นชัย	s e n ˥˩ . t͡ɕʰ aj ˧
เส้นตรง	s e n ˥˩ . t r o ŋ ˧
เส้นตาย	s e n ˥˩ . t aːj ˧
เส้นตื้น	s e n ˥˩ . t ɯː n ˥˩
เส้นทาง	s e n ˥˩ . tʰ aː ŋ ˧
เส้นทางสายไหม	s e n ˥˩ . tʰ aː ŋ ˧ . s aːj ˩˩˦ . m aj ˩˩˦
เส้นทแยงมุม	s e n ˥˩ . tʰ a ˦˥ . j ɛː ŋ ˧ . m u m ˧
เส้นประ	s e n ˥˩ . p r aʔ ˨˩
เส้นประสาท	s e n ˥˩ . p r a ˨˩ . s aː t̚ ˨˩
เส้นผ่านศูนย์กลาง	s e n ˥˩ . pʰ aː n ˨˩ . s uː n ˩˩˦ . k l aː ŋ ˧
เส้นรอบรูป	s e n ˥˩ . r ɔː p̚ ˥˩ . r uː p̚ ˥˩
เส้นรอบวง	s e n ˥˩ . r ɔː p̚ ˥˩ . w o ŋ ˧
เส้นรุ้ง	s e n ˥˩ . r u ŋ ˦˥
เส้นศูนย์สูตร	s e n ˥˩ . s uː n ˩˩˦ . s uː t̚ ˨˩
เส้นสาย	s e n ˥˩ . s aːj ˩˩˦
เส้นเลือด	s e n ˥˩ . lɯ a̯ t̚ ˥˩
เส้นเลือดดำ	s e n ˥˩ . lɯ a̯ t̚ ˥˩ . d a m ˧
เส้นเลือดฝอย	s eː n ˥˩ . lɯ a̯ t̚ ˥˩ . f ɔj ˩˩˦
เส้นเลือดแดง	s e n ˥˩ . lɯ a̯ t̚ ˥˩ . d ɛː ŋ ˧
เส้นเสียง	s eː n ˥˩ . s ia̯ ŋ ˩˩˦
เส้นแบ่งเขตวันสากล	s e n ˥˩ . b ɛ ŋ ˨˩ . kʰ eː t̚ ˨˩ . w a n ˧ . s aː ˩˩˦ . k o n ˧
เส้นแวง	s e n ˥˩ . w ɛː ŋ ˧
เส้นใย	s e n ˥˩ . j aj ˧
เส้นใหญ่	s eː n ˥˩ . j aj ˨˩
เห	h eː ˩˩˦
เหงา	ŋ aw ˩˩˦
เหงือก	ŋ ɯa̯ k̚ ˨˩
เหงื่อ	ŋ ɯa̯ ˨˩
เหง้า	ŋ aw ˥˩
เหตุ	h eː t̚ ˨˩
เหตุการณ์	h eː t̚ ˨˩ . k aː n ˧
เหตุผล	h eː t̚ ˨˩ . pʰ o n ˩˩˦
เหตุสุดวิสัย	h eː t̚ ˨˩ . s u t̚ ˨˩ . w i ˦˥ . s aj ˩˩˦
เหตุแห่งสงคราม	h eː t̚ ˨˩ . h ɛː ŋ ˨˩ . s o ŋ ˩˩˦ . kʰ r aː m ˧
เหนียง	n ia̯ ŋ ˩˩˦
เหนียว	n ia̯w ˩˩˦
เหนี่ยว	n ia̯w ˨˩
เหนือ	n ɯa̯ ˩˩˦
เหนือธรรมชาติ	n ɯa̯ ˩˩˦ . tʰ a m ˧ . m a ˦˥ . t͡ɕʰ aː t̚ ˥˩
เหนือเกล้าเหนือกระหม่อม	n ɯa̯ ˩˩˦ . k l aːw ˥˩ . n ɯa̯ ˩˩˦ . k r a ˨˩ . m ɔ m ˨˩
เหนื่อย	n ɯa̯ j ˨˩
เหนื่อยใจ	n ɯa̯ j ˨˩ . t͡ɕ aj ˧
เหน็บ	n e p̚ ˨˩
เหน็บชา	n e p̚ ˨˩ . t͡ɕʰ aː ˧
เหน็บหนาว	n e p̚ ˨˩ . n aːw ˩˩˦
เหน็บแนม	n e p̚ ˨˩ . n ɛː m ˧
เหน่อ	n ɤː ˨˩
เหมันต์	h eː ˩˩˦ . m a n ˧
เหมาะ	m ɔʔ ˨˩
เหมาะสม	m ɔʔ ˨˩ . s o m ˩˩˦
เหมาะเจาะ	m ɔʔ ˨˩ . t͡ɕ ɔʔ ˨˩
เหมียว	m ia̯w ˩˩˦
เหมือง	m ɯa̯ ŋ ˩˩˦
เหมือน	m ɯa̯ n ˩˩˦
เหมือนว่า	m ɯa̯ n ˩˩˦ . w aː ˥˩
เหมือนเก่า	m ɯa̯ n ˩˩˦ . k aw ˨˩
เหม็น	m e n ˩˩˦
เหม่อ	m ɤː ˨˩
เหยาะ	j ɔʔ ˨˩
เหยียด	j ia̯ t̚ ˨˩
เหยียดผิว	j ia̯ t̚ ˨˩ . pʰ iw ˩˩˦
เหยียบ	j ia̯ p̚ ˨˩
เหยี่ยว	j ia̯w ˨˩
เหยือก	j ɯa̯ k̚ ˨˩
เหยื่อ	j ɯa̯ ˨˩
เหย้า	j aw ˥˩
เหรอ	r ɤː ˩˩˦
เหรัญญิก	h eː ˩˩˦ . r a n ˧ . j i k̚ ˦˥
เหรา	h eː ˩˩˦ . r aː ˧
เหรียญ	r ia̯ n ˩˩˦
เหร่	r eː ˨˩
เหลน	l eː n ˩˩˦
เหลว	l eːw ˩˩˦
เหลา	l aw ˩˩˦
เหลา	l aw ˩˩˦
เหลา	h eː ˩˩˦ . l aː ˧
เหลิง	l ɤː ŋ ˩˩˦
เหลียว	l ia̯w ˩˩˦
เหลียวแล	l ia̯w ˩˩˦ . l ɛː ˧
เหลี่ยม	l ia̯ m ˨˩
เหลือ	lɯ a̯ ˩˩˦
เหลือขอ	lɯ a̯ ˩˩˦ . kʰ ɔː ˩˩˦
เหลือง	lɯ a̯ ŋ ˩˩˦
เหลืองปรีดิยาธร	lɯ a̯ ŋ ˩˩˦ . p r iː ˧ . d i ˨˩ . j aː ˧ . tʰ ɔː n ˧
เหลืองปรีดียาธร	lɯ a̯ ŋ ˩˩˦ . p r iː ˧ . d iː ˧ . j aː ˧ . tʰ ɔː n ˧
เหลือบ	lɯ a̯ p̚ ˨˩
เหลือม	lɯ a̯ m ˩˩˦
เหลือเกิน	lɯ a̯ ˩˩˦ . k ɤː n ˧
เหลือเฟือ	lɯ a̯ ˩˩˦ . f ɯa̯ ˧
เหลือใจ	lɯ a̯ ˩˩˦ . t͡ɕ aj ˧
เหลื่อม	lɯ a̯ m ˨˩
เหลื่อมล้ำ	lɯ a̯ m ˨˩ . l a m ˦˥
เหล็ก	l e k̚ ˨˩
เหล็กกล้า	l e k̚ ˨˩ . k l aː ˥˩
เหล็กกล้าไร้สนิม	l e k̚ ˨˩ . k l aː ˥˩ . r aj ˦˥ . s a ˨˩ . n i m ˩˩˦
เหล็กดัด	l e k̚ ˨˩ . d a t̚ ˨˩
เหล็กเส้น	l e k̚ ˨˩ . s e n ˥˩
เหล็กใน	l e k̚ ˨˩ . n aj ˧
เหล่า	l aw ˨˩
เหล้า	l aw ˥˩
เหล้าองุ่น	l aw ˥˩ . ʔ a ˨˩ . ŋ u n ˥˩
เหว	h eːw ˩˩˦
เหวอะ	w ɤʔ ˨˩
เหวี่ยง	w ia̯ ŋ ˨˩
เหอะ	h ɤʔ ˨˩
เหา	h aw ˩˩˦
เหาะ	h ɔʔ ˨˩
เหิน	h ɤː n ˩˩˦
เหินห่าง	h ɤː n ˩˩˦ . h aː ŋ ˨˩
เหี่ยว	h ia̯w ˨˩
เหี้ย	h ia̯ ˥˩
เหี้ยม	h ia̯ m ˥˩
เหี้ยมโหด	h ia̯ m ˥˩ . h oː t̚ ˨˩
เหือด	h ɯa̯ t̚ ˨˩
เห็ด	h e t̚ ˨˩
เห็ดรา	h e t̚ ˨˩ . r aː ˧
เห็ดหอม	h e t̚ ˨˩ . h ɔː m ˩˩˦
เห็น	h e n ˩˩˦
เห็นกงจักรเป็นดอกบัว	h e n ˩˩˦ . k o ŋ ˧ . t͡ɕ a k̚ ˨˩ . p e n ˧ . d ɔː k̚ ˨˩ . b ua̯ ˧
เห็นขี้ดีกว่าไส้	h e n ˩˩˦ . kʰ iː ˥˩ . d iː ˧ . k w aː ˨˩ . s aj ˥˩
เห็นชอบ	h e n ˩˩˦ . t͡ɕʰ ɔː p̚ ˥˩
เห็นด้วย	h e n ˩˩˦ . d ua̯j ˥˩
เห็นอกเห็นใจ	h e n ˩˩˦ . ʔ o k̚ ˨˩ . h e n ˩˩˦ . t͡ɕ aj ˧
เห็นแก่	h e n ˩˩˦ . k ɛː ˨˩
เห็นแก่ตัว	h e n ˩˩˦ . k ɛː ˨˩ . t ua̯ ˧
เห็นใจ	h e n ˩˩˦ . t͡ɕ aj ˧
เห็บ	h e p̚ ˨˩
เห่า	h aw ˨˩
เห่าหอน	h aw ˨˩ . h ɔː n ˩˩˦
เอ	ʔ eː ˧
เอก	ʔ eː k̚ ˨˩
เอก	ʔ eː ˧ . k a ˨˩ .
เอก	ʔ eː k̚ ˨˩ . k a ˨˩ .
เอกฉันท์	ʔ eː k̚ ˨˩ . k a ˨˩ . t͡ɕʰ a n ˩˩˦
เอกชน	ʔ eː k̚ ˨˩ . k a ˨˩ . t͡ɕʰ o n ˧
เอกซ์	ʔ e k̚ ˦˥
เอกซ์	ʔ e k̚ s ˦˥
เอกพจน์	ʔ eː k̚ ˨˩ . k a ˨˩ . pʰ o t̚ ˦˥
เอกภพ	ʔ eː k̚ ˨˩ . k a ˨˩ . pʰ o p̚ ˦˥
เอกภาพ	ʔ eː k̚ ˨˩ . k a ˨˩ . pʰ aː p̚ ˥˩
เอกมัย	ʔ eː k̚ ˨˩ . k a ˨˩ . m aj ˧
เอกรรถประโยค	ʔ eː ˧ . k a t̚ ˨˩ . tʰ a ˨˩ . p r a ˨˩ . j oː k̚ ˨˩
เอกราช	ʔ eː k̚ ˨˩ . k a ˨˩ . r aː t̚ ˥˩
เอกวาดอร์	ʔ eː ˧ . k w aː ˧ . d ɔː ˧
เอกศก	ʔ eː k̚ ˨˩ . k a ˨˩ . s o k̚ ˨˩
เอกสาร	ʔ eː k̚ ˨˩ . k a ˨˩ . s aː n ˩˩˦
เอกสารชั้นต้น	ʔ eː k̚ ˨˩ . k a ˨˩ . s aː n ˩˩˦ . t͡ɕʰ a n ˦˥ . t o n ˥˩
เอกสารชั้นรอง	ʔ eː k̚ ˨˩ . k a ˨˩ . s aː n ˩˩˦ . t͡ɕʰ a n ˦˥ . r ɔː ŋ ˧
เอกอัครราชทูต	ʔ eː k̚ ˨˩ . ʔ a k̚ ˨˩ . kʰ r a ˦˥ . r aː t̚ ˥˩ . t͡ɕʰ a ˦˥ . tʰ uː t̚ ˥˩
เอกอัครราชทูต	ʔ eː k̚ ˨˩ . ʔ a k̚ ˨˩ . kʰ a ˦˥ . r aː t̚ ˥˩ . t͡ɕʰ a ˦˥ . tʰ uː t̚ ˥˩
เอกอัครสมณทูต	ʔ eː k̚ ˨˩ . ʔ a k̚ ˨˩ . kʰ r a ˦˥ . s a ˨˩ . m a ˦˥ . n a ˦˥ . tʰ uː t̚ ˥˩
เอกาธิปไตย	ʔ eː ˧ . k aː ˧ . tʰ i ˦˥ . p a ˨˩ . t aj ˧
เอกาธิปไตย	ʔ eː ˧ . k aː ˧ . tʰ i p̚ ˦˥ . p a ˨˩ . t aj ˧
เอกเทศสัญญา	ʔ eː k̚ ˨˩ . k a ˨˩ . tʰ eː t̚ ˥˩ . s a n ˩˩˦ . j aː ˧
เอง	ʔ eː ŋ ˧
เอช	ʔ eː t͡ɕʰ ˦˥
เอช	ʔ e t͡ɕʰ ˦˥
เอดส์	ʔ eː t̚ ˨˩
เอดินบะระ	ʔ eː ˧ . d i n ˧ . b a ˨˩ . r aʔ ˦˥
เอทีเอ็ม	ʔ eː ˧ . tʰ iː ˧ . ʔ e m ˧
เอธิโอเปีย	ʔ eː ˧ . tʰ i ˦˥ . ʔ oː ˧ . p ia̯ ˧
เอน	ʔ eː n ˧
เอนไซม์	ʔ e n ˧ . s aːj ˧
เอป	ʔ eː p̚ ˦˥
เอปไซลอน	ʔ e p̚ ˦˥ . s aj ˧ . l ɔ n ˥˩
เอฟ	ʔ eː f ˨˩
เอมิเรต	ʔ eː ˧ . m i ˦˥ . r eː t̚ ˨˩
เอมิเรตส์	ʔ eː ˧ . m i ˦˥ . r eː t̚ ˨˩
เอย	ʔ ɤːj ˧
เอริเทรีย	ʔ eː ˧ . r i ˦˥ . tʰ r ia̯ ˧
เอร็ด	ʔ a ˨˩ . r e t̚ ˨˩
เอร็ดอร่อย	ʔ a ˨˩ . r e t̚ ˨˩ . ʔ a ˨˩ . r ɔj ˨˩
เอลซัลวาดอร์	ʔ eː l ˧ . s a l ˧ . w aː ˧ . d ɔː ˧
เอลนีโญ	ʔ eː l ˧ . n iː ˧ . j oː ˥˩
เอลฟ์	ʔ ew ˦˥
เอว	ʔ eːw ˧
เอว	ʔ ew ˧
เอส	ʔ eː s ˦˥
เอส	ʔ e s ˦˥
เอสวาตีนี	ʔ e s ˨˩ . w aː ˧ . t iː ˧ . n iː ˧
เอสวาตีนี	ʔ e t̚ ˨˩ . s a ˨˩ . w aː ˧ . t iː ˧ . n iː ˧
เอสเปรสโซ	ʔ e s ˨˩ . p r e s ˨˩ . s oː ˥˩
เอสเปรันโต	ʔ eː s ˨˩ . p eː ˧ . r a n ˧ . t oː ˧
เอสเปรันโต	ʔ eː t̚ ˨˩ . p eː ˧ . r a n ˧ . t oː ˧
เอสโตเนีย	ʔ eː s ˦˥ . t oː ˧ . n ia̯ ˧
เออร์เบียม	ʔ ɤː ˧ . b ia̯ m ˥˩
เออออ	ʔ ɤː ˧ . ʔ ɔː ˧
เออออห่อหมก	ʔ ɤː ˧ . ʔ ɔː ˧ . h ɔː ˨˩ . m o k̚ ˨˩
เอะอะ	ʔ eʔ ˨˩ . ʔ aʔ ˨˩
เอะใจ	ʔ eʔ ˨˩ . t͡ɕ aj ˧
เอา	ʔ aw
เอา	ʔ aw ˧
เอาคืน	ʔ aw ˧ . kʰ ɯː n ˧
เอางาน	ʔ aw ˧ . ŋ aː n ˧
เอาจริง	ʔ aw ˧ . t͡ɕ i ŋ ˧
เอาชนะ	ʔ aw ˧ . t͡ɕʰ a ˦˥ . n aʔ ˦˥
เอาถ่าน	ʔ aw ˧ . tʰ aː n ˨˩
เอาผิด	ʔ aw ˧ . pʰ i t̚ ˨˩
เอามะพร้าวห้าวไปขายสวน	ʔ aw ˧ . m a ˦˥ . pʰ r aːw ˦˥ . h aːw ˥˩ . p aj ˧ . kʰ aːj ˩˩˦ . s ua̯ n ˩˩˦
เอามา	ʔ aw ˧ . m aː ˧
เอารส	ʔ aw ˧ . r o t̚ ˦˥
เอารัดเอาเปรียบ	ʔ aw ˧ . r a t̚ ˦˥ . ʔ aw ˧ . p r ia̯ p̚ ˨˩
เอาลูกเขามาเลี้ยงเอาเมี่ยงเขามาอม	ʔ aw ˧ . l uː k̚ ˥˩ . kʰ aw ˩˩˦ . m aː ˧ . l ia̯ ŋ ˦˥ . ʔ aw ˧ . m ia̯ ŋ ˥˩ . kʰ aw ˩˩˦ . m aː ˧ . ʔ o m ˧
เอาอกเอาใจ	ʔ aw ˧ . ʔ o k̚ ˨˩ . ʔ aw ˧ . t͡ɕ aj ˧
เอาเปรียบ	ʔ aw ˧ . p r ia̯ p̚ ˨˩
เอาแต่ใจ	ʔ aw ˧ . t ɛː ˨˩ . t͡ɕ aj ˧
เอาแป้งนวลไปขายชาววัง	ʔ aw ˧ . p ɛː ŋ ˥˩ . n ua̯ n ˧ . p aj ˧ . kʰ aːj ˩˩˦ . t͡ɕʰ aːw ˧ . w a ŋ ˧
เอาใจ	ʔ aw ˧ . t͡ɕ aj ˧
เอาใจช่วย	ʔ aw ˧ . t͡ɕ aj ˧ . t͡ɕʰ ua̯j ˥˩
เอาใจออกห่าง	ʔ aw ˧ . t͡ɕ aj ˧ . ʔ ɔː k̚ ˨˩ . h aː ŋ ˨˩
เอาใจเขามาใส่ใจเรา	ʔ aw ˧ . t͡ɕ aj ˧ . kʰ aw ˩˩˦ . m aː ˧ . s aj ˨˩ . t͡ɕ aj ˧ . r aw ˧
เอาใจใส่	ʔ aw ˧ . t͡ɕ aj ˧ . s aj ˨˩
เอิ่ม	ʔ ɤː m ˨˩
เอิ่ม	ʔ ɤ m ˨˩
เอียง	ʔ ia̯ ŋ ˧
เอียน	ʔ ia̯ n ˧
เอี่ยม	ʔ ia̯ m ˨˩
เอี้ยงสาริกา	ʔ ia̯ ŋ ˥˩ . s aː ˩˩˦ . r i ˦˥ . k aː ˧
เอี้ยงสาลิกา	ʔ ia̯ ŋ ˥˩ . s aː ˩˩˦ . l i ˦˥ . k aː ˧
เอี๊ยม	ʔ ia̯ m ˦˥
เอือม	ʔ ɯa̯ m ˧
เอื่อย	ʔ ɯa̯ j ˨˩
เอื้อ	ʔ ɯa̯ ˥˩
เอื้อง	ʔ ɯa̯ ŋ ˥˩
เอื้อนเอ่ย	ʔ ɯa̯ n ˥˩ . ʔ ɤːj ˨˩
เอื้อม	ʔ ɯa̯ m ˥˩
เอื้อสังคม	ʔ ɯa̯ ˥˩ . s a ŋ ˩˩˦ . kʰ o m ˧
เอื้อเฟื้อ	ʔ ɯa̯ ˥˩ . f ɯa̯ ˦˥
เอื้อเฟื้อเผื่อแผ่	ʔ ɯa̯ ˥˩ . f ɯa̯ ˦˥ . pʰ ɯa̯ ˨˩ . pʰ ɛː ˨˩
เอเคอร์	ʔ eː ˧ . kʰ ɤː ˥˩
เอเชีย	ʔ eː ˧ . t͡ɕʰ ia̯ ˧
เอเชียตะวันออก	ʔ eː ˧ . t͡ɕʰ ia̯ ˧ . t a ˨˩ . w a n ˧ . ʔ ɔː k̚ ˨˩
เอเชียตะวันออกเฉียงใต้	ʔ eː ˧ . t͡ɕʰ ia̯ ˧ . t a ˨˩ . w a n ˧ . ʔ ɔː k̚ ˨˩ . t͡ɕʰ ia̯ ŋ ˩˩˦ . t aːj ˥˩
เอเชียอาคเนย์	ʔ eː ˧ . t͡ɕʰ ia̯ ˧ . ʔ aː ˧ . kʰ a ˦˥ . n eː ˧
เอเธนส์	ʔ eː ˧ . tʰ eː n ˧
เอ็กซ์	ʔ e k̚ ˦˥
เอ็กซ์	ʔ e k̚ s ˦˥
เอ็กซ์เรย์	ʔ e k̚ ˨˩ . r eː ˧
เอ็ง	ʔ e ŋ ˧
เอ็ด	ʔ e t̚ ˨˩
เอ็น	ʔ e n ˧
เอ็นดู	ʔ e n ˧ . d uː ˧
เอ็ม	ʔ e m ˧
เอ็มบริโอ	ʔ e m ˧ . b r i ˨˩ . ʔ oː ˧
เอ็มบริโอ	ʔ e m ˧ . b r i ˨˩ . ʔ oː ˥˩
เอ็มพีสาม	ʔ e m ˧ . pʰ iː ˧ . s aː m ˩˩˦
เอ่ย	ʔ ɤːj ˨˩
เอ๋ง	ʔ eː ŋ ˩˩˦
เอ๋ง	ʔ e ŋ ˩˩˦
เอ๋อ	ʔ ɤː ˩˩˦
เฮ	h eː ˧
เฮก	h e k̚ ˦˥
เฮกตาร์	h e k̚ ˦˥ . t aː ˥˩
เฮง	h e ŋ ˧
เฮงซวย	h e ŋ ˧ . s ua̯j ˧
เฮช	h eː t͡ɕʰ ˦˥
เฮช	h e t͡ɕʰ ˦˥
เฮติ	h eː ˧ . t i ʔ ˨˩
เฮลซิงกิ	h e l ˧ . s i ŋ ˧ . k i ʔ ˨˩
เฮลิคอปเตอร์	h eː ˧ . l i ˦˥ . kʰ ɔ p̚ ˦˥ . t ɤː ˥˩
เฮอริเคน	h ɤː ˧ . r i ˦˥ . kʰ eː n ˧
เฮีย	h ia̯ ˧
เฮี้ยน	h ia̯ n ˦˥
เฮเลนา	h eː ˧ . l eː ˧ . n aː ˥˩
แก	k ɛː ˧
แกง	k ɛː ŋ ˧
แกงป่า	k ɛː ŋ ˧ . p aː ˨˩
แกงส้ม	k ɛː ŋ ˧ . s o m ˥˩
แกงเผ็ด	k ɛː ŋ ˧ . pʰ e t̚ ˨˩
แกงได	k ɛː ŋ ˧ . d aj ˧
แกงไตปลา	k ɛː ŋ ˧ . t aj ˧ . p l aː ˧
แกน	k ɛː n ˧
แกนนำ	k ɛː n ˧ . n a m ˧
แกม	k ɛː m ˧
แกมมา	k ɛː m ˧ . m aː ˥˩
แกมมา	k ɛ m ˧ . m aː ˥˩
แกมเบีย	k ɛː m ˧ . b ia̯ ˧
แกรด	k r ɛː t̚ ˦˥
แกรนด์ดัชเชส	k r ɛː n ˧ . d a t̚ ˦˥ . t͡ɕʰ e s ˦˥
แกรนด์ดัชเชส	k r ɛː n ˧ . d a t̚ ˦˥ . t͡ɕʰ e s ˥˩
แกรไฟต์	k r ɛː ˧ . f aj ˦˥
แกร่ง	k r ɛ ŋ ˨˩
แกลบ	k l ɛː p̚ ˨˩
แกลเลียม	k ɛː l ˧ . l ia̯ m ˥˩
แกล้ง	k l ɛː ŋ ˥˩
แกล้ม	k l ɛː m ˥˩
แกว	k ɛːw ˧
แกว่ง	k w ɛ ŋ ˨˩
แกะ	k ɛʔ ˨˩
แกโซลีน	k ɛː ˧ . s oː ˧ . l iː n ˧
แกโดลิเนียม	k ɛː ˧ . d oː ˧ . l i ˦˥ . n ia̯ m ˥˩
แก็ง	k ɛ ŋ ˧
แก่	k ɛː ˨˩
แก่ง	k ɛ ŋ ˨˩
แก่น	k ɛ n ˨˩
แก่แดด	k ɛː ˨˩ . d ɛː t̚ ˨˩
แก้	k ɛː ˥˩
แก้ผ้า	k ɛː ˥˩ . pʰ aː ˥˩
แก้ม	k ɛː m ˥˩
แก้ว	k ɛːw ˥˩
แก้วตา	k ɛːw ˥˩ . t aː ˧
แก้วตาดวงใจ	k ɛːw ˥˩ . t aː ˧ . d ua̯ ŋ ˧ . t͡ɕ aj ˧
แก้วตาโบ๋	k ɛːw ˥˩ . t aː ˧ . b oː ˩˩˦
แก้วมังกร	k ɛːw ˥˩ . m a ŋ ˧ . k ɔː n ˧
แก้วลืมคอน	k ɛːw ˥˩ . lɯː m ˧ . kʰ ɔː n ˧
แก้วหู	k ɛːw ˥˩ . h uː ˩˩˦
แก้หน้า	k ɛː ˥˩ . n aː ˥˩
